"","Time","Nickname","Book_title","Author","Publisher","Genre","Summary","Opinion","Stars","Campus","Gender","Teacher_Assessment","Plagiarism_Source","Teacher_Assessment_2","Period"
"288","26/04/2018 15:35:47","genki","Dracula","BRAM STOKER","Oxford","other","This is a story about vampire. Jonathan Harker's job is to buy and sell a houses. And he planned to get  married with Mina. One day, he went to Castle Dracula to sell a house. But Count Dracula, the master of this house was a vampire and he was confined to this house. After that, he escaped from this house and met Mina again and marry her. Before meeting him, Mina stayed a house of Lucy. She is Mina's friemd. And Mina and Jonathan,Lucy and Arthur became a couple. But Lucy was drunk her blood by Count Dracula. After that, Lucy became strange. She became a vampire. But Arthur killed her because he loved her. Later, they try to kill Count Dracula. But they failed and he drank Mina's blood. She started to become a vampire like Lucy. They decided to kill Dracula before she became a vampire. They chased him and they could kill him finally. And they could begin to live.","I thought it is good for them to kill Count Dracula. When Lucy died,I felt sad. ",2,"Saitama","Male",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"289","28/06/2018 22:01:43","genki","Newspaper Boy","John Escott","Macmillan","mystery","This is a story about a boy. His name is Toby. He delivered newspaper every morning. One day, he noticed something wrong about Mr. Spry's house. He sold sweets and cigarettes. There were two thieves in the shop. And Toby was caught by them when he delivered a newspaper to Mr.Spry. After that, Toby and Mr.Spry were watched by thieves. Then Toby had an idea. He knew that the electronics factory near the house had a new Alarm System. He led them to go to the factory when they escaped. As a result of doing this, they were arrested. In April, Toby went to a new owner at number seventeen. Toby helped the man to carry desk and found a cutting. He came back to the newspaper shop and talked with Harry, his colleague, about the cutting about robbery. Toby thought that G.Elliott, the owner, is George Elton, the robber, so he was rich. But it wasn't true. He was a policeman. Toby might be a bad detective, but he was a good newspaper boy.","I thought that Toby was a serious child. Because he delivered news paper every morning. And he was very clever. Though he was caught by thieves, he thought about a solution strategy and led thieves to go to the factory which has new alarm system, got the police arrested them. I think he is a best boy in the boys who work at newspaper shop.",4,"Saitama","Male",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"290","07/07/2018 23:25:30","nono","Brazil","Susan holden and Alberta White","Penguin","other","Brazil is a country which places south America. The size of that country is 8,515,000 square kilometers and the population is 196,665,014(2011). The Brazilian flag is green, yellow, blue, white. Each color has Each means. Green is forest, yellow is gold and the center object which shows blue circle is the sky at night. The number of star equal to the number of state. Brazil is originally portuguese colony that now their mother toungue is portugue. In the term of colony, there was a person who desired the indepenent of Brazil. His name was  Dom Pedro. In 1822,  Brazil became independent and in 1889,Brazil is fianaly became the republic. Brazil is a Multi ethnic nation. There indigeneous, Europe,Africa, Japan, Middle east. Brazil has rich nature, for example amazon river.Amazon is the biggest rainforest in the world and biggest ecosystem in Brazil. These forest make 20% of the world`s oxygen. The second biggest ecoystem is the Cerrado which covers 20% of Brazil,and has 10,000 plant species, 300 animal species and 935 bird species. Brazil is famous for its carniva. The origin of carnival is portugue. In fact, carnival means good bye meet and it is taken place in Febrary because it originally celebrate the start of 40 days before the Christian festival Easter. Concernig of sports, soccer is most popular sports in Brazil and the World cup is held in Brazil for 14 times!  In Brazil there are so many  cities where Stadium has. For exmpale, Rio de Janeiro where originally the capital of this country, Sao Paulo which is the biggest city in Brazil,and Brazilia where is the new capital of Brazil.","I surprized the origin of carnival and the amount of oxgen the forest in Brazil make. We should take much care about their eco-systems to keep  earth` environmet comfortable for us.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"291","07/07/2018 23:46:58","nono","Amisted","A Stenen Spielberg","Penguin","historical fiction","In the 19th century, there was slave trading. Cinque was a man who lived in Sierra Leone and was kidnapped as a slave. In the shiip to Cuba, there was a big storm which broke Cinque`s chains. Cinque began to broke the other slave`s chains. Soon after the chains were broken, the slaves started to kill the ship mans who was sailing them to their colony. they had bloody battle on the ship, finally the slaves got win and they made two spansh man were captured so that they can sail to their country. However two of them told Cinque wrong way. it was a way to America. Cinque and his clue were catured in Connecticut. As they were suspected of the murdering, they went to the court. In the court, as Spansh Queen requested that back them to Spain as they are her slaves, the court was once stopped. but again the court was held and Cinque and American were debated. The point of the court focused on where they wewe born in. Cinque`s side, the young lowyer, Baldwin said trading native African is illegal, so we should free them. On the other hand, the American side which including president`s intending asked the proof of their born because president agreed with the slavery, he was afraid of losing his popular for the election. the debate was a long battle, but in the end the voice of Cinque through the transrater moved the juries, and they got freedom. As their race was different,Cinque and Baidwin realized the value of freedom as America got the freedom  before.","I think this story was to be made to make the audience cry bacause even the state in this story was disagreed with the sravely, the jury`s idea wouldn`t change easily like that.",2,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"292","27/04/2018 09:20:41","nono","The Adventure of Huckleberry Finn","Mark Twain","Macmillan","action adventure","Huckleberry was a boy who don`t like a comfortable life, had any family except his father and was Tom Sawyer`s friend. One day he save a women from two bad men.Her name was Mrs,Douglas and he came to know Miss Watson and African slave, Jim. He liked Jim, but Miss Watson who owned Jim was going sell him, so he and Jim decided to run away from their town, St Peter`s burg by using a rafts. During their run away on water, they met two men and spent part of their adventure time with them. One was young American man who call himself King of France, and another was a old English man who calls himself Duke of England. Both of them were liar and Huckleberry did not like their way to earn money like cheating by holding a show only for men or camouflaging as one`s relative to get their deceased person`s heritage. When Jim was sold by them, he parted from them and went to save Jim. there, he was told Jim`s freedom and his aggressive father`s death by Tom Sawyer`s cousin, Aunt Sally. His adventure was not end, he continued his adventure again and again.","I did not know Tom Sawyer`s story very much, so I glad to know about them  like where  the story placed in or what is like.",5,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"293","19/04/2018 16:54:56","nono","Barack Obama","Coleen Degnan-Veness","Pearson","biography","Barack Obama is known for the first African-American President. He was born in Hawaii and when his African father and his American mother divorced, he followed his mother. His mother, Ann made a lot of effort to make Obama smart. Ann also wanted Obama to be a person who helps the poor. After his university graduation, he worked as a community  organizer.While he was working there, he told by his half sister about his father's last days before he died. His father, Barack Obama Sr. worked for the government but his detesting attitude to his office made his job end. he was shocked by the story and this made him to be a lawyer who graduated from Harvard law school. what made him the president is the experiences. he shocked  how poor his hometown was and Ann  always worried about money even she was in the hospital. He was too young to be the president, but the trend caused by bankruptcy of Lehman Brothers or hurricane which bothered many African-Americans asked to help the poor. Finally he became the first African-American president with beating Hillary Clinton.","I was impressed his early life because I thought it is often that the person who became president was born in wealthy  family and taken care of so much about his  academic.",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"294","07/07/2018 23:41:20","nono","British Life","Anne Collins","Penguin","non-fiction","when we think about Britain, we often think about England. However, The Uk is consisted of 4 countries which are England, Scotland, Wales and Northern Ireland. Scotland places in North, England is South, Wales is west and Northen Ireland places next to Scotland. In the south of Northen Ireland, there is a Repablic of Ireland. UK is about  250,000 squre kilometersin size. Each has theirnational songs. For example, when there is a soccer game, scots sings Flowr of Scotland and The Welsh sing Land of my father. As for the English national song, it is the same as the British national song, God save Queen. The Brith character is decribed as talk a lot, great singer, not very happy or so on, but these idea isnot true. According this book, The Britain is quiet shy, they do not make friends easily which may because they live island, and they do not good at learnig language. In our image, The Britain drinks tea a lot. As for about The royal family,  there was s perfect family like Queen Victoria who had 9 childrens and hushand. But now three out of four Children of Queen Erizabeth are divorced. As the royal family divorced, people in Britain is also get divorced recently. The number of people who lives alone increased and even they loved each other, they don not marry. The capital of Britain is London and its origin is came from The Romans building in AD 50. it was about a squere kilimeters and it had a wall around it. in this book, there ia s recipe of scone which is British national food and about pets which describe the popular of pets in UK, which is similar to that of Japan except Pigs.","I think this is little too old for us to know about how the British live ordinary as the picture in this book look so old",2,"Saitama","Female",2,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"295","07/07/2018 23:36:40","nono","Amisted","Steven Spielberg","Penguin","historical fiction","In the 19th century, there was slave trading. Cinque was a man who lived in Sierra Leone and was kidnapped as a slave. In the shiip to Cuba, there was a big storm which broke Cinque`s chains. Cinque began to broke the other slave`s chains. Soon after the chains were broken, the slaves started to kill the ship mans who was sailing them to their colony. they had bloody battle on the ship, finally the slaves got win and they made two spansh man were captured so that they can sail to their country. However two of them told Cinque wrong way. it was a way to America. Cinque and his clue were catured in Connecticut. As they were suspected of the murdering, they went to the court. In the court, as Spansh Queen requested that back them to Spain as they are her slaves, the court was once stopped. but again the court was held and Cinque and American were debated. The point of the court focused on where they wewe born in. Cinque`s side, the young lowyer, Baldwin said trading native African is illegal, so we should free them. On the other hand, the American side which including president`s intending asked the proof of their born because president agreed with the slavery, he was afraid of losing his popular for the election. the debate was a long battle, but in the end the voice of Cinque through the transrater moved the juries, and they got freedom. As their race was different,Cinque and Baidwin realized the value of freedom as America got the freedom  before.","I thought this story was too be exaggerete and changed the story to make audience cry. Even that state was disagreed with the slavery, the view for the Black(I know It is wrong way to explain) wouldn`t change easily like this.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"296","10/07/2018 14:28:34","nono","The voyage of Sindbat the sailer","unwritten","Penguin","action adventure","Sindbad was a boy who was born in rich house but he used all of his father`s money and go out for sea to get more money. He selled  his property to get his cost of voyage. He was able to go sea by shareing his voyage`s profit to the clue who would get him on their ship. He traveled 7 times. First his voyage is """"whoel"""".  At first he thought the island they reached as a island wthout no people. but suddenly the island moved and he realized it was not island but the back of whoel. After he aparted from his clue, he met the king of island, the back of whoel. He adapted his skillof language and while  he worked there he met his clue, happily he could go back to his country. Second voyage is """"the island anything is big"""" At there, he remind of the story about the volley where the big bird had big diamond. He used the bird smartly and get big diamond. Third voyage is """"moneky"""" He met many ugly monkeis which run after sindbad. He run away from it but there, he met a giant and one of his clue was eaten. He lukily go out fromyhe romm of  a giant by using a big tree as a hummer. The forth voyage is """"marrying'' He reache island and the king of that island recommended he to marry.  As he recommemed by the king, he married to a beautiflu women. However,  in that country, there was a custom that when a wife died, her husband had to died for her. Unfortunately, he was put into the crave where many mineral were buried. He escaped from  the custom narrrowly, and got plenty of minerals. The fifth voyage is """"egg"""" His friend found a big egg and tried to cut it. Jutst then a big bird which is a parent of that egg was flying to his friend and took him away. He run away and survived by eating coconnut. He made a lot of money from coconnuts. The sixth voyage is 'Serendhip' He reached the island and the king of that island kindly welcomed him and asked him to bring a letter to Sindbad`s king.  He got treasure from the king and went back to his country. The final voyage is """"tusks""""  He was captured by the pirates and worked as a slave who hunterd the tusk of elephant but while he working, he invited to the place where a rich of tusks were gathered by many elephants. He got them to his country with shareing that benefit with his employ which made him free. After these voyage he become a billionaire.","I don`t want Sindbad get a plenty of money because he waste his money by spending on playing. I thought the ideal man who  get a lot of money in the story is those who behave kindly,polite, not for himself. Sindbat is a very luckiy person, and Idon`t understand why he was written as a hero even he thinks only about himself. I wondered it is a difference of culture between Japan and The middle east.",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"297","04/05/2018 09:32:30","nono","The jungle Book","Rudyard Kipling","Penguin","action adventure","Mowgli was a boy who was born in India and his name means frog. He was originally born in born in village where human live. But when the tiger, Shere khan tried to kill villager`s cows, Mowgli, when he was a child went to wolf`s cave mistakenly and then he was taken care of his wolf`s mother and father. In order to live in jungle, he had to be adopted as a member of jungle. he was adapted by the black panther called Bagheera who was the law of the jungle and the sleepy brown bear, Baloo who teaches the wolf-cubs the law of jungle. As he spend his 11 years in jungle, he noticed he was a human when he cried. from that time,  he borthered whether he was a member of jungle or member of human. But one day when he killed Shere Khan, he was shouted by his villagers as wolf`s boy. Even he was a man, he has no home to go back for, but only wolfs welcomed him.","I feel sympathy his sense of belonging.",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"298","11/05/2018 10:07:34","nono","Dr Jekyll and Mr Hyde","Robert Louis Stevenson","Macmillan","science fiction","Mr Utterson was a lawyer, at the age of 50.hie friend. he walked the road with his friend, Enfield  and they saw strange building. Enfiled told the case which happened in this building,  for example there was a strange man and when a girl saw him, she began to cry because of his strange and terrible face.  In order to stop her crying, the man gave her a lot of money, and her family become rich. when they heard of it, they wondered because the name printed on the cheque was Dr Henry Jekyll but the signature was Mr Edward Hyde.they knew Jekyll but they did not know Mr Hyde. Dr Jekyll was a doctor. he tried to separate human`s mind into two, good and bad. he succeed to make that medicine but there no man to drink  then he drank it himself. when he drank it he became so bad man and he felt bad. His appearance also changed. He was originally tall, but he became small and his face was very strange and terrible. It means he became Mr Hyde. At first, he could back himself, Dr Jekyll, but the medicine which make him back began less powerful. he eventually killed himself because he could not control Mr Hyde and he feared about himself. This case was founded by his will, and no one did not realized his two character before he died.","I thought it was sad story",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"299","07/07/2018 23:13:12","nono","Amistad","A Stenen Spielberg","Penguin","historical fiction","In the 19th century, there was slave trading. Cinque was a man who lived in Sierra Leone and was kidnapped as a slave. In the shiip to Cuba, there was a big storm which broke Cinque`s chains. Cinque began to broke the other slave`s chains. Soon after the chains were broken, the slaves started to kill the ship mans who was sailing them to their colony. they had bloody battle on the ship, finally the slaves got win and they made two spansh man were captured so that they can sail to their country. However two of them told Cinque wrong way. it was a way to America. Cinque and his clue were catured in Connecticut. As they were suspected of the murdering, they went to the court. In the court, as Spansh Queen requested that back them to Spain as they are her slaves, the court was once stopped. but again the court was held and Cinque and American were debated. The point of the court focused on where they wewe born in. Cinque`s side, the young lowyer, Baldwin said trading native African is illegal, so we should free them. On the other hand, the American side which including president`s intending asked the proof of their born because president agreed with the slavery, he was afraid of losing his popular for the election. the debate was a long battle, but in the end the voice of Cinque through the transrater moved the juries, and they got freedom. As their race was different,Cinque and Baidwin realized the value of freedom as America got the freedom.","I thought this story was too exagerrate and changed for the audience to make them cry.  I don`t think even this story is based on nonfiction and Connecticut was disagreed with the slavery, the Jury in the court would change their idea for the slaves.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"300","15/07/2018 21:55:55","nono","The wave","Morton Rhue","Penguin","historical fiction","As for the introduction, the wave wa made based on non fictionin. in 1969 history class , the thacher did his experience to let his student know about what the Nazis like because he could not explain the reason why the Nazis did not stop. That is the began of Wave , which occured at Cubberly High School in California. Ben Ross who teaches at Gorden high School tried to make student understand about Nazis in history class. As this class went on student were interested in. One day there was a foot ball game, and David who would be a member of the wave want win but it was hard for them  to win that game, so they uesd discipline which was an idea of Ben Ross As they tried to keep their rules for win they feel team power and tried to make  rules by themself  for their winning. It finally lead to be the Wave. The Wave made  its symbol and as the time had passed by, the power of Wave became bigger and bigger, While the wave increasing their power, there were some people who against for the Wave. Laurie was a member of Wave but she did not like it  and her mother also did not like it.  Principal Owen and Ben`s wife Chiristinywere also had same feeling of Laurie. They tried yo stop the Waves, especially David and Laurie went to see Benand talked him into stopping the activity as a leader of The Wave.  Finally he talked all of  the Wave saying its situation was just like Nazis. The members realize how dangerous this situation is. Ben and his student learned a lot things from The Wave. Ben would told the Wave as a story of his experience in his class."," I surprised how easily the situation of Nazis was made and this story was only 5 days! I know lack of source like money, economic growth made Nazis because the people had frastration for the situation where they were compearing to other country like England, France, America, as the wave showed, feel of lack,envious will sometimes lead us to dangerous acting. We now live in the world where we tend to envy others by SNS, so I want to care for my mind control to have healty life.",5,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"301","22/06/2018 15:07:41","asahi","On the Edge","GILLAN CROSS","Oxford","mystery","One morning Tug woke up and noticed that he was in an unfamiliar room which was rocked. A couple came in the room and said """"Good morning, Philip."""" Tug didn't know who they were but they insisted that they were his parents.
Because he felt frightening, he fly a paper plane in which he wrote HELP through an opening in the window. Jinny who lives near found it and told adults what is happening but they didn't believe. She tried to help him however she was caught.
Because Tug couldn't possibly admit that they were his parents, they got angry and tried to kill him.
Then Jinny cried to the woman """"It's because you love him that you want to kill him. But if you kill him, you'll only destroy yourself!"""" They noticed what they were doing and mend their ways. Tug and Jinny were saved and went their own home. ","I have families. So I think that if I lose my family, I can't recover myself. And I noticed the importance of the family. I decided I will care for everyone not only family . For example, helping housework and volunteer work and so on... . And when I meet people who have problems, I will try to help them as much as I can like Jinny.",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"302","03/05/2018 23:00:01","asahi","Christmas Carol","Charles Dickens","Oxford","other","Scrooge who is the main character of this story is a old man. He was very stubborn and stingy so most  of people around him didn't like him. He had a business pertner, Marley, but he passed away already.  One night of Christmas Eve, the ghost of Marley came to see scrooge and said that three spirits would visit now. At first, Spirit of Christmas Past appeared. It should him the scene of his youth. He met his first employer and girlfriend. After it, Spirit of Christmas Present appeared. It showed him his nephew and his staff who eat Christmas dinner with their family. They were not rich but they looked very happy. Lastly, Spirit of Christmas Future appeared. It showed him the scene of his death.  In the scene, he died without anyone and no one grieved for it. He was so surprised and sad because he didn't want to be going to be in the scene at all. He decided to change his mind. After this night he became kind and considerate, started to spend happy life. ","I was surprised because Scrooge change his mind easily. First, he was written as being good-for-nothing so I thought that he won't change his life whatever happens and  be going to be dying alone. So I found Scrooge has a kind heart.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"303","21/06/2018 01:13:33","asahi","Voodoo Island","MICHAEL DUCKWORTH","Oxford","mystery","James Conway is a business man who want to build new hotels and houses. He planned to build them, but there were the graveyard. Mr Kee who is the strongest and best houngan counselled him because he believed voodoo and thought that if Conway started construction, bad things to happen in his life. The major reason was thet Kee's grandfather was there. Conway promised that he stopped the construction but he broke it. Kee was really angry so he asked spirits to help him. A few days later, Conway woke up and went to his office and woke up. He watched the dream. He went to his office and woke up again. He couldn't escape from this strange world and became mad finally. ","I didn't expect to end here so I want to know what has become of him. Kee was scary because he cursed Conway. But Conway was so scary because he decided to dig graveyard. Usually people don't want to dig a grave even if they handed money. This book tell us that which one is the best to choose important things If we must choose one.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"304","01/06/2018 08:45:55","asahi","The Piano","ROSEMARY BORDER","Oxford","other",""""" I had a poor childhood."""" Anthony said. He was a very poor boy but now all is different. He had a lot of sisters and brothers so his family was not rich. He went to farmer in order to assist his family with his wages. The farmers were very strict but so kind. He enjoyed the happiness of good working conditions. One day, he found an old piano at the barn. He has never played the piano but when he tried to play it, his fingers hit the keyboard naturally. He was a really great pianist. And then he started practicing the piano hard.
If there were no space to play the piano, he brought it to the school during the vacation. If there were no time to practice, he tried very hard not to sleep to practice. His ability has improved dramatically, and he became a wondeful pianist. His effort and honest feeling give him a great success.","If we have strong will and feeling, we can do anything. Effort won't betray. ",5,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"305","20/04/2018 10:20:05","asahi","Death in the Freezer","TIM VICARY","Oxford","mystery","A heroine of this story is Ellen Shore who hates her brother Al. Because her parents love him more than they love Ellen and Al have everything Ellen wants. She wants to kill him in order to get his money and his house. One day she finds Al dead in the freezer.  And it is found that the doubtful couple have been lived in Al's house. The police came and suspecdted them at first.  But they
did't admit and say Ellen is most doubtful. The trial was extremely confusion. What was the final judgment? Whom was Al killed by? Until you finish reading, you can't stop being excited.","The end was so surprising which I have never expect. Because it was easy, I can read this with fun. I like mystery so I want to read the same  genre next.",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"306","20/06/2018 23:23:58","asahi","Martin Luther King","Coleen Degnan-Veness","Pearson","biography"," Martin Luther King is a man who stood up to the issue of racial discrimination. A lot of people agreed to his belief and fought for the light of African Americans. 
 The 1950s, the American were devided into two groups, white and African American. African American were separated from white and treated badly. King thought that it was wrong so he started trying to stop the discrimination. 
 Many whites were not happy about his behavior because the then law was advantageous to them and they thought they were more excellent than African Americans. They were blocking his plan again and again. But he never gave up, no matter how bad the condition was.
 While his supporters were increasing more and more, the opponent's power was improving. Finally King was shoted by a white man on 4 April, 1968. The murderer was arrested but most of the truth of the case is still unsolved.
 He died but his spirit is still alive. Now American law is changed and the discrimination almost finished. His great life will never be forgotten and handed from generation to generation in the future.","I didn't know what King did clearly. If I felt my life in danger, I can't continue to do what I want. He was a really brave and great man. Now a lot of people are suffering under the discrimination all over the world. We must think about what we can do for them. For example, a fund-raising campaign, participating in volunteer and so on...",4,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"307","18/05/2018 13:04:55","asahi","Who, Sir? Me, Sir?'","K.M.PEYTON","Oxford","other","There are 7 boys and a girl in this story. 4 boys go to Graycoat school and others go to Hawkwood school. A teacher of Hawkwoods, Sam, worried about that no one of his students has their own ambition. So he talked to the teacher of Graycoats and get the chance to beat an rival as entering a tetrathlon competition. He wanted his students to get confidence and find their dream. He elected 4 students and they made a team. At first, they didn't want to practice because they thought that they couldn't beat Graycoats absolutely. But as their parents cheered them up more and their ability became better, they were going to get motivated higher. Graycoats became upset because Hawkwoods became so strong. On the day of competition, because of the cheat Graycoats did, the member of Hawawoods was injured. Student of Hawawoods gave as good as they got. So each team was eliminated from the race. But because they fought for the friend, they gained a lot of things which is more precious than they win the race. Hawkwoods gained confidence and started to find their own dream as Sam wants them. ","I thought that they won the race finally at first. I couldn't expect this end so I was so surprised. But I think fighting for friends give them confidence is better than the end I thought because we can know the importance of friends.",4,"Saitama","Female",4,"",NA,NA
"308","17/05/2018 12:15:15","yumi","BAD COMPANY","Richard Macandrew","Cambridge","mystery","One morning, a corpse of the woman was found on the beach in Hythe. Detective Inspector Shepherd and her new sergeant Webb were in charge of the murder. The killed woman Claudia Engel who worked for a music company stayed at the Grand Hotel built near the beach. Shepherd and Webb asked other workers who stayed there about the murder and it came to be clear that all of them had the motives for the murder. It was because Engel was a hustler and there are a lot of people who don't think much of her. Shepherd was clever, so she talked them as if she knew everythng and after all she could make them confess from themselves. (118 words)","I like detective stories, so this book was most interesting I've ever read. I think this title “bad company” has two meanings. One means “bad business” because the murder was caused by a business's slump. Another meaning is “bad group” because workers didn't trust each another. In my experience, the books whose titles have deep meanings are very interesting. I respected Shepherd because she was so clever and I want to be a detective like her once.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"309","03/05/2018 22:20:28","yumi","Love Story","Erich Segal","Oxford","young adult","Oliver Barrett was rich and Jennifer Cavilleri was clever and poor. They met in radcliffe library and fell in love. When they got married, his father disagreed with their marriage because Oliver was on bad terms with his father, so he lost help of his father. Though Oliver and Jennifer had poor and hard life, after that, Oliver became a good lawyer and their life was going to be wealthy and happy. Just then, however, It became clear that Jennifer was diagnosed in leukemia and she can't live that long. Oliver asked help of his father, but she died before long. (101 words)","To tell the truth, I thought it was the old story. However, I also thought it made us think about the importance of love and money. Oliver and Jennifer  abondoned wealth to get love, but he lost the lover because he didn't have enough money. Though we are often asked “which is more important for you, love or money?”, I think that both of them are important about the same and what we should consider is how to use them.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"310","19/04/2018 21:29:19","yumi","Tooth and Claw","Saki","Oxford","mystery","1.Sredni Vashtar
Conradin had a chicken which was his dearest friend and a ferret in secret. However one day his aunt killed the chicken, so he asked Sredni Vashtar that is ferret-god in his imagination to do one thing. Then surprisingly, Sredni Vashtar appeared and killed his aunt. (46 words)

2.The Story-Teller
Three children were uninterested in their aunt's story, so a bachelor started to tell a story. it was that a horribly good girl playing in the king's gardens was killed by a wolf. The children were so interested in it. (40 words)

3.Gabriel-Ernest
When Van Cheele took a walk through his woods, he saw a wild-looking boy. Van Cheel asked the boy about his lifestyle, but his answer was strange. Afterwards, he visited Van Cheel's house and ate a child because he was a wolf man. (43 words)

4.Tobermory
Mr Apin succeeded in teaching animals to talk. The animal was a cat which was named Tobermory. Tobermory made people angry because it said all of their secrets. After all, Tobermory was killed by the doctor's cat. (37 words)

5.The She-Wolf
Leonard was good at talking about 'the unseen world'. When he invited to Mary Hampton's house-party, Mrs Hampton asked him to be changed into a wolf. Really, he couldn't do it, but she became a real wolf because of Clovis's Siberian Magic, and Leonard was ashamed.（46 words)
","Why I chose this book is that I was interested in the title """"Tooth and Claw"""". This one is composed of five short stories and a wild animal which has dangerous teeth and claws appears in all stories. Though you may feel that the title is a little fearful, I thought most of the stories were mysterious rather than fearful because there are something that doesn't exist in stories, for example, ghosts, a wolf man and a speaking cat. This is just my personal opinion, the author Saki has a unique world view and it is reflected in each story. I had never read this type of book like the middle of a mystery and a horror, it was fresh for me.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"311","07/06/2018 23:55:57","yumi","Changing their Skies","Jennifer Bassett","Oxford","other","Aloo hoped to go abroad to study in America. He was clever, so he could get its chance and he was so happy. However, it was not very easy. First of all, there was not enough money to go to Amelica and live there. In addition, his mother didn't agree with his plan. Of course, one of the reasons why she opposed was about money, but it was also another reason that she felt sad if he left her
home like his older brothers. He cried and shouted at her, “So many kids went and returned, and nothing happened to them. Why did you let me hope?” She was so worried for a while, and finally, she allowed him to study abroad after she made him promise that he would not marry a white woman. (135 words)","The story was set in Africa and it made us think about the problem of poverty. I think the story want to tell us what is happening now in developing countries like Africa. As long as we live in Japan, there are many problems we don't know because Japan is one of developed, rich and safe countries, so we can live in comfort. People who are satisfied with their lives won't try to know the other people. Actually, I'm one of them. Therefore, it's a good way to write serious problems we should know as the story.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"312","10/05/2018 10:50:05","yumi","SUPERBIRD","Brian Tomlinson","Cambridge","science fiction","A spaceship Superbird made a forced landing on the sand of the earth because of the engines' trouble: its astronauts were aliens. At first there were five astronauts, but most of them died from various accidents and it was only Mary Mount that could come back to their star. After she came back, she said that people who had took care of her were very friendly in the interview. Then one year later, Mary and the other astronauts departed for the earth again. Even though some problems occured, finally they could become good friends with human beings and come back safely. (101 words)","I had thought the story was written about a big or strong bird, but it was not. This story was almost composed of the interview format and written in aliens' point of view, so it was strange and fresh for me. My favorite point in this book is that main character is not a human but an alien. However the author didn't make it clear at first, so it was interesting that I could understand the truth of the story as I read further. About the contents, to tell the truth, I felt it was not very interesting because I couldn't see the ending of the story. I want to read its sequel if it exists.",1,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"313","24/05/2018 11:06:50","yumi","Stories from the Five Towns","Arnold Bennett","Oxford","fantasy","1.News of the Engagement
Philip was visiting his mother on Christmas night and he would tell her the news of his engagement. Before that, however, Philip was told that his mother was engaged to Mr Nixon who was an old friend of the family. Then he realized that she was lonely and she wanted a new life, so he decided to tell nothing about his news. (62 words)

2.The Burglary
Sir Jehoshaphat Dain was rich, so he used his money to pay for schools and hospitals. People laughed at him, but they gave him the portrait to say thank you. Though the portrait was by the finest portrait painter Cressage, Sir Jee and Lady Dain disliked it. Then he asked a burglar to carry the portrait, but after all a burglar took all valuables and left the portrait while Sir Jee was sleeping. (73 words)

3.Beginning the New Year
Toby Hall visited his wife for the first time in twenty-three years. He had made her believe he was dead, so she was surprised when she saw him. They repeated a tale of a tub and silence. (37 words)

4.The Silent Brother
John and Robert Hessian, brothers were not speaking for ten years because of quarrels. His sister who died three months ago wrote a will whose content was that she should give all her money to one who could marry Annie. After all, they continued rivaling each another, so she was disgusted and she didn't marry both of them. (58 words)","This stories are written about what happend in Five Towns. The contents of the books I have ever read were not realistic, so I felt familiar with the contents of this book. I thought “The Burglary” was most interesting. Sir Jee was a successful businessman and rich, but he was a little stupid. A Burglary usually steals valuables if it exists. It was funny that Sir Jee opened a window to make the burglary steal the portrait. Nobody will want another person's portrait. On the other hand, “Beginning the New Year” was not very interesting because I didn't know what the story wanted to tell me.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
