"","Time","Nickname","Book_title","Author","Publisher","Genre","Summary","Opinion","Stars","Campus","Gender","Teacher_Assessment","Plagiarism_Source","Teacher_Assessment_2","Period"
"166","24/05/2018 11:06:50","yumi","Stories from the Five Towns","Arnold Bennett","Oxford","fantasy","1.News of the Engagement
Philip was visiting his mother on Christmas night and he would tell her the news of his engagement. Before that, however, Philip was told that his mother was engaged to Mr Nixon who was an old friend of the family. Then he realized that she was lonely and she wanted a new life, so he decided to tell nothing about his news. (62 words)

2.The Burglary
Sir Jehoshaphat Dain was rich, so he used his money to pay for schools and hospitals. People laughed at him, but they gave him the portrait to say thank you. Though the portrait was by the finest portrait painter Cressage, Sir Jee and Lady Dain disliked it. Then he asked a burglar to carry the portrait, but after all a burglar took all valuables and left the portrait while Sir Jee was sleeping. (73 words)

3.Beginning the New Year
Toby Hall visited his wife for the first time in twenty-three years. He had made her believe he was dead, so she was surprised when she saw him. They repeated a tale of a tub and silence. (37 words)

4.The Silent Brother
John and Robert Hessian, brothers were not speaking for ten years because of quarrels. His sister who died three months ago wrote a will whose content was that she should give all her money to one who could marry Annie. After all, they continued rivaling each another, so she was disgusted and she didn't marry both of them. (58 words)","This stories are written about what happend in Five Towns. The contents of the books I have ever read were not realistic, so I felt familiar with the contents of this book. I thought “The Burglary” was most interesting. Sir Jee was a successful businessman and rich, but he was a little stupid. A Burglary usually steals valuables if it exists. It was funny that Sir Jee opened a window to make the burglary steal the portrait. Nobody will want another person's portrait. On the other hand, “Beginning the New Year” was not very interesting because I didn't know what the story wanted to tell me.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"167","19/04/2018 21:29:19","yumi","Tooth and Claw","Saki","Oxford","mystery","1.Sredni Vashtar
Conradin had a chicken which was his dearest friend and a ferret in secret. However one day his aunt killed the chicken, so he asked Sredni Vashtar that is ferret-god in his imagination to do one thing. Then surprisingly, Sredni Vashtar appeared and killed his aunt. (46 words)

2.The Story-Teller
Three children were uninterested in their aunt's story, so a bachelor started to tell a story. it was that a horribly good girl playing in the king's gardens was killed by a wolf. The children were so interested in it. (40 words)

3.Gabriel-Ernest
When Van Cheele took a walk through his woods, he saw a wild-looking boy. Van Cheel asked the boy about his lifestyle, but his answer was strange. Afterwards, he visited Van Cheel's house and ate a child because he was a wolf man. (43 words)

4.Tobermory
Mr Apin succeeded in teaching animals to talk. The animal was a cat which was named Tobermory. Tobermory made people angry because it said all of their secrets. After all, Tobermory was killed by the doctor's cat. (37 words)

5.The She-Wolf
Leonard was good at talking about 'the unseen world'. When he invited to Mary Hampton's house-party, Mrs Hampton asked him to be changed into a wolf. Really, he couldn't do it, but she became a real wolf because of Clovis's Siberian Magic, and Leonard was ashamed.（46 words)
","Why I chose this book is that I was interested in the title """"Tooth and Claw"""". This one is composed of five short stories and a wild animal which has dangerous teeth and claws appears in all stories. Though you may feel that the title is a little fearful, I thought most of the stories were mysterious rather than fearful because there are something that doesn't exist in stories, for example, ghosts, a wolf man and a speaking cat. This is just my personal opinion, the author Saki has a unique world view and it is reflected in each story. I had never read this type of book like the middle of a mystery and a horror, it was fresh for me.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"168","10/05/2018 10:50:05","yumi","SUPERBIRD","Brian Tomlinson","Cambridge","science fiction","A spaceship Superbird made a forced landing on the sand of the earth because of the engines' trouble: its astronauts were aliens. At first there were five astronauts, but most of them died from various accidents and it was only Mary Mount that could come back to their star. After she came back, she said that people who had took care of her were very friendly in the interview. Then one year later, Mary and the other astronauts departed for the earth again. Even though some problems occured, finally they could become good friends with human beings and come back safely. (101 words)","I had thought the story was written about a big or strong bird, but it was not. This story was almost composed of the interview format and written in aliens' point of view, so it was strange and fresh for me. My favorite point in this book is that main character is not a human but an alien. However the author didn't make it clear at first, so it was interesting that I could understand the truth of the story as I read further. About the contents, to tell the truth, I felt it was not very interesting because I couldn't see the ending of the story. I want to read its sequel if it exists.",1,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"169","08/06/2018 16:12:07","yumi","Simply Suspence","Frank Stockton","Penguin","mystery","There were many wrongdoers in a country. The King was very clever and he built a big stadium for them. The stadium had two doors which looked the same, but there was a dangerous animal behind one door and there was a beautiful lady behind the other door. Though a wrongdoer must choose one of them, he couldn’t know if he was going to live or die.
One day, the King’s daughter fell in love with a gardener who was very beautiful. However, the King was angry and the gardener was become a wrongdoer. Then he was taken to the stadium and he must choose one door. The King’s daughter knew which room was a tiger in, but she thought ‘Though it wasn’t good that he died, it wasn’t also good that he married a beautiful lady.’ When he chose the door, she told him which door was good for him by her finger. He believed in her and opened the door that was told by her. After all, what would he become...? (173 words)","The book was not written about the end of the story, so I thought each one could imagine what would happen next. The King’s daughter loved the gardener so much. If I’m her, that he dies is much better than that he has another beautiful woman for his wife. However, she was so clever that she would make him live and try to get him again by any good ideas. On the other hand, I wondered why falling in love was a crime. The king should allow them if he liked his daughter really because her happiness was just his happiness.",5,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"170","03/05/2018 22:20:28","yumi","Love Story","Erich Segal","Oxford","young adult","Oliver Barrett was rich and Jennifer Cavilleri was clever and poor. They met in radcliffe library and fell in love. When they got married, his father disagreed with their marriage because Oliver was on bad terms with his father, so he lost help of his father. Though Oliver and Jennifer had poor and hard life, after that, Oliver became a good lawyer and their life was going to be wealthy and happy. Just then, however, It became clear that Jennifer was diagnosed in leukemia and she can't live that long. Oliver asked help of his father, but she died before long. (101 words)","To tell the truth, I thought it was the old story. However, I also thought it made us think about the importance of love and money. Oliver and Jennifer  abondoned wealth to get love, but he lost the lover because he didn't have enough money. Though we are often asked “which is more important for you, love or money?”, I think that both of them are important about the same and what we should consider is how to use them.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"171","17/05/2018 12:15:15","yumi","BAD COMPANY","Richard Macandrew","Cambridge","mystery","One morning, a corpse of the woman was found on the beach in Hythe. Detective Inspector Shepherd and her new sergeant Webb were in charge of the murder. The killed woman Claudia Engel who worked for a music company stayed at the Grand Hotel built near the beach. Shepherd and Webb asked other workers who stayed there about the murder and it came to be clear that all of them had the motives for the murder. It was because Engel was a hustler and there are a lot of people who don't think much of her. Shepherd was clever, so she talked them as if she knew everythng and after all she could make them confess from themselves. (118 words)","I like detective stories, so this book was most interesting I've ever read. I think this title “bad company” has two meanings. One means “bad business” because the murder was caused by a business's slump. Another meaning is “bad group” because workers didn't trust each another. In my experience, the books whose titles have deep meanings are very interesting. I respected Shepherd because she was so clever and I want to be a detective like her once.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"172","07/06/2018 23:55:57","yumi","Changing their Skies","Jennifer Bassett","Oxford","other","Aloo hoped to go abroad to study in America. He was clever, so he could get its chance and he was so happy. However, it was not very easy. First of all, there was not enough money to go to Amelica and live there. In addition, his mother didn't agree with his plan. Of course, one of the reasons why she opposed was about money, but it was also another reason that she felt sad if he left her
home like his older brothers. He cried and shouted at her, “So many kids went and returned, and nothing happened to them. Why did you let me hope?” She was so worried for a while, and finally, she allowed him to study abroad after she made him promise that he would not marry a white woman. (135 words)","The story was set in Africa and it made us think about the problem of poverty. I think the story want to tell us what is happening now in developing countries like Africa. As long as we live in Japan, there are many problems we don't know because Japan is one of developed, rich and safe countries, so we can live in comfort. People who are satisfied with their lives won't try to know the other people. Actually, I'm one of them. Therefore, it's a good way to write serious problems we should know as the story.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"173","26/04/2018 11:26:24","yumi","King's Ransom","Ed McBain","Oxford","mystery","Douglas King was an able businessman. He had just started succeeding his business, but kidnapping happened just then. Though the kidnappers were going to kidnap King's son Bobby, he did Jeff who was similar to Bobby by mistake. And they threatened King to demand a ransom. King was anguished because he failed the business and lost a lot of money if he paid a ransom. Moreover, Jeff was not King's son, so he didn't know which to choose, Jeff's life or the lives of King and his family. After all, he could arrest the kidnapper without paying a ransom.（100 words）","It was a bit difficult for me to read because there were many characters. I thought that King was very brave. He finally refused to pay a ransom despite that Jeff might be killed by the kidnapper. When a man is forced to make an ultimate decision, the human nature would become clear. I always care about what other people think, but I thought it was also important to give priority to my mind.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"174","26/04/2018 22:37:57","natsu","The Jungle Book","Rudyard Kipling","Penguin","children's literature","A family of wolves takes a little boy into their home in the jungle. He was given a name 'Mougli'. He was very small but very brave. He lived and ran with a pack.
Shere Khan, a great tiger wanted to kill him because he hated men. Also the young wolves were angry and hated Mougli, so they listened to Shere Khan. Finally, Mougli used  fire and turn away Shere Khan. He told everyone in jungle that he was not a wolf but a man. So he decided to go out the jungle.
After that, Mougli went to a village in which people live. Then he met a woman called Messua. She was kind to him because he resembled her son. He heard that Shere Khan was going to wait for him. So Mougli was going to turn away him  again, but he killed  Shere Khan by accident. People in the village  didn't hope to kill him so they hated Mougli. He was not welcomed by both wolves and men. He decided to go out there. However, he was happy because he could  live in the jungle again with the wolves.","I could enjoy this story because characters are individual animals.Especially, I like black panther called Bagheera,  because he is always with Mogli. I think he is like his mother. And I like that there are animal languages in the jungle. That's fun.
I can't understand well why Shere Khan so hated men. I wonder he was hurt by men in past days. I want to know more ditails of his past.
I think jungle kingdom is similar to human world, because they tend to remove things which have difference. I think it's important to respect  different culture.
 I think Mougli's mother is so kind, because she waited for to come back him in spite of she didn't know when he came and he is not her a real son. 
I feel sorry for Mougli because he was not welcomed by jungle and village, in spite of he wanted to protect his family or friends. He is a kind boy , so I want him to be happy. Mougli go out the jungle and come back again in this story, so I want him to live there forever.
",2,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"175","24/05/2018 22:41:07","natsu","K's first case","L.G. Alexander","Penguin","mystery","Katrina Kirby is a detective. People call her 'K'. There has been a murder in a big country house. Sir Michael Gray, who the boss of Cavell and Company was murdered. There were five other people in the house at the time. K spoke to them alone, one by one. She found all had some reasons.
①Lady Elizabeth Gray,who is Sir Michael's wife. Her reason is jealousy, beause her husband liked young secretaries. She wanted to punish him, so she  maybe murdered.
②Colonel William Fawcett, who is Sir Michael's friend. His reason is money, because Sir Michael really wanted his money back but he gambled and lost the money in a silly way, so he maybe murdered.
③Miss Angela Everett, who is Sir Michael's secretary. Her reason is also money, because she believe that he gave her ￡100,000.
④Andrew Cavell, who is Lady Elizabeth's brother. He is one of the bosses of Cavell and Company, too. His reason is Loyal to his family and to the business, Cavell and Company. He wanted to save the company, so he maybe murdered.
⑤Mrs Nancy Flack, who is Gray's housekteeper. Her reason is Loyal to Lady Elizabeth. She worried about Sir Michael's running away with Everett. She wanted to stop this and to punish Sir Michael, so she maybe murderd.
Finally, criminal was Mrs Flack, but she was going to kil Everett. She used a mechanism which shot an icicle into someone's heart. So, there was not any knife or gun.","I read mistery in English for the first time. I thought mistery is difficult to understand before reading it, but this story is easy to understand because there are a lot of illustrations, I could enjoy it! I thought Flack is maybe criminal but I couldn't think of ways of murder. I was surprised that she killed him by using icicle, because I don't think icicle has such a power. However, I thought it was a nice idea because icicle become water so criminal could hide it. I felt sorry for Flack because she killed him unintentionally. She committed a crime, and also lost her precious people. In the end, all of them became unhappy, so it was not good story but interesting story.",5,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"176","10/05/2018 23:08:42","natsu","Jojo's Story","Antoinette Moses","Cambridge","non-fiction","Jojo is a ten-year-old boy. He lived in a village. One day, the men came to there and they killed all people expect him. He didn't know who was did it.
One day, the soldiers came to the village and he met a man,who had two big cameras. His name was Chris. He and the soldiers were so kind to him. They told him to go away from the village because there were fighting near there. So, he decided to go to the new place where a lot of children like him were. Chris taught jojo that they came from Inreland.Then, he knew that the men, who killed jojo's families were United Nations. UN was going to stop fighting, but they had to kill if someone try to hurt UN'soldier. So, to stop the fighting was so difficult.
After, a young soldier talked to jojo,and he was a friend of his brother. He had a small, old gun. Jojo thought of robbing gun and boots for the soldier,and he did it. He was afraid of being looked for, so he decided to be a soldier.","I was so surprised that there were words 'Everyone in Jojo's village is dead.' 
I thought he was so unfortunate. I wonder that he was painful to be alone, so he wanted to die with his families. If I was in his position, I would not be able to live and I would keep crying. Although he was a young boy, he could live strong. 
I think fighting always make bad things. The soldier and, ordinary people were hurt or die, feel stress. Some lost their family, home,and  hope. I think it is impossible to solve the problem with force, because  hatred or sadness is not able to disappear. Fighting is repeated! Many people will be sad! I hope that world we live in now become peaceful.
",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"177","19/04/2018 22:45:19","natsu","Tales from the Arabian Night","no name","Penguin","classical literature"," Sultan Shahriar had a wife, and he loved her very much. However his wife had another lovers. Then the sultun began to hate all woman. He decided that he married a new wife every day and he killed her in the next morning. One day, Sheherezade,who was daughter of the sultun's vizir decided to marry the sultun. She was beautiful and clever. She began to tell a story at night and she couldn't finish it before next morning, so the sultun give her one more day. In this way, she kept telling stories every night.
 For example,she told  the story of dwarf.One day,  a dwarf had a lot of food in his mouth. A large piece of them went down the wrong way inside him and he became unconscious. Many people thought that he was dead. And they start to search who killed him. However, nobody killed him, he recover consciousness!
In the end, the sultun couldn't kill Sheherezade. On the contrary he loved her. She had the same feelings, so they lived together happily. ","I think Sheherezade is so brave woman because she was willing to marry the sultun in spite of she had a possibility of death. I respect her.
I think Tales from the Arabian Night are different from Japanese tales. Most of Japanese ones have some lessons, for example, people must not tell a lie. However, most of the stories which Sheherezade told were funny stories. I enjoyed reading them.
in this stories, a lot of characters commit muder. And I think the way of them are so cruel. For example, an woman put some hot oil into jar in which people hid. I got a shock!
I was surprised that the sultun changed his mind in the end of the story. And I can't understand why Sheherezade loves him. I want to know how the felt each other before they fall in love. I wonder they were attracted to each other.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"178","03/05/2018 22:25:54","natsu","JOHNNY WNGLISH","Andy Hopkins and Jocelyn Potter","Penguin","action adventure","Johnny English is a Secret Service agent,and he was given a job that Security for the Queen's crown at a party.However, the crown was robbed by someone. 
He work hard to get back this, but he made a lot of mistakes. For example, he thought a black car bring the crown, so he drove after it. However,it was hearse! He didn't know that, he talk to attendants of funeral with gun. And Bough, his colleague came and he explained to attendants that English was Gunther.
They suspected Pascal Sauvage who wanted to be a King of England. Their thought was right actually, he force the Queen to abdicade. Then, he wanted to make England the biggest prison in the world. English went to Pascal's house to stop him, but he was caught. Then Bough came and helped him!!
In  an abbey, there were the world's most important people and coronation of King Pascal was going to hold. Then, English prevented  Archbishop from putting the crown above Sauvage's head. The crown fell and down.... on to English's head ! He was King! Sauvage began to cry.","English is an agent,but he always make mistakes. So,he should be perfect man as agent.He have good colleague,who helped him.I felt he was so fortunate.
I could enjoy this story,because there were a lot of funny scenes.
He made a lame excuse for his mistakes.Especially, I like the scene which English was called Gunther.  
I think it is mysterious that he is able to be alive now and everything goes well in spite of a lot of his mistakes.
I knew this story is based on movie, so I want to watch it and enjoy his accion on screen.
There are so many action scenes and it were written crearly,so  I could image them.Also, I could enjoy them and I was so excited!",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"179","31/05/2018 08:55:21","natsu","Jane Eyre","Charlotte Brontë","Penguin","other","
When Jane Eyre was a child, her parents died. So she was living with her aunt, Mrs Reed. She was hated by Mrs Reed and her children, so she left the house to go to school.
Later, she became a teacher and worked for the rich  Mr Rochester.
One day,Mr Rochester proposed to Jane. She loved him, so they got married. They were going to hold a wedding ceremony, however a man stopped it. The man entered church and shouted that Mr Rochester has already married to his sister. Mr Rochester admitted that he has a wife. He explained that his wife was mad and dangerous now, and she wanted to kill him. Jane noticed that she could'nt become his wife, so she decided to leave the house.
Jane traveled for two days with no money. She was too tired to move, then a man helped her. He was kind and gave her food, and also tell her about Mr Rochester. She became to worry about him, and she dicided to go and find him.
She arrived at his house the next day, however, it was terrible and no one lived there. She asked a man to tell about what happened. From the man's story, there was a fire however the house was empty then. Mr Rochester was still alive! She was told where he was, and she met him at last! He was blind and he lost one hand, but his feeling did not change. Finally, they married.","
I thought this story is mystery before reading, but I think it is an women's diary. Ｉexpected that something surprised  would happen in the end of the story, but there is nothing like  that soＩfelt it was a little boring. 
Ｉthink Jane is tough and she has strong heart.If I were Jane,Ｉcould not walk two days with no money, and Ｉcould not decide what to do instantly. Because of her personality, she would be able to get over a lot of difficulities maybe.
she chose Mr Rochster as her husband, Ｉwas moved her big love. He is older than Jane, and he is not healthy, also he told a lie, but her love has not changed.I felt relieved that they could marry and become happy.",1,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"180","17/05/2018 22:24:07","natsu","The Black Tulip","Alexandre Dumas","Macmillan","classical literature","Men in all the towns in the Seven States were reading a notice. It said that ' TO ALL TURIP-GROWERS, GROW A BRACK TULIP! Win 100,000 guilders!!'
  Cornelius Van Baerle and Isaac Boxtel wanted to grow black tulip, and they were opposing.
One day, Cornelius De Witt visited  Van Baerle. Witt gave him a package which something was written, but he was not interested in. And, Van Baerle succeed in making three black tulip's bulbs! 
The people of the Seven States  hated De Witt brother. Then, the brother was taken to the prison in the Hague. The jailer of there was Gryphus, and he had a beautiful and clever daughter, Rosa. She helped the brother,so they tried to leave the country. However, they were found by people, they were killed! Before they died, they wrote a letter to Van Baerle living  in Dort.  Van was doubted that he was traitor too, so he was arrested. He  put the paper round the three tulip bulbs. He grew the one in prison ,but Gryphus found it and he was broken it. Rosa had another. One of this was planted in her room, and she had the last one in her pocket.
One day, Rosa grew up black tulip! After that, Gryphus  had a visitor, his name was Jacob Gisels. Actually, he was Isaac Boxtel!! Finally, he stole black tulip.
The next morning, Isaac went to Haarlem to win the prize. So, Rosa went there too in order to reveal the truth. She was so clever, she proved that the black tulip was stolen by Isaac. The prince recognized that Rosa and Cornelius Van Baerle, also De Witt brother are innocent. They were given the prize! ","When I saw this book for the first time, I thought it would be mistery story because this front cover looked serious. However, this story was happy end! I could enjoy it. I wonder there is black tulip in reallity because I have never seen black flower. I know blue flower which is not natural color. After reading this book, I want to know about flower more. 
I felt it was unusual that father and daughter worked in the same prison. I thought the prison was managed by them. I am worried about the prison because Gryphus often forgot to lock doors, and his daughter was sometime open the gate for prisoner's escape. If I were in the prison, I would become Rose's friend, then I would ask her to open the gate short time and escape there.",5,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"181","20/04/2018 00:06:58","chacha","The Merchant of Venice","William Shakespeare","Macmillan","historical fiction","Bassanio needs three thousand ducats in order to travel to Belmont in hopes of wooing Portia. His close friend Antonio, a wealthy merchant, asks a Jewish moneylender named Shylock to loan him the money to give to Bossanio, because his wealth is invested in ships that are currently out at sea. Shylock agrees to loan Antonio the money under the condition that if he forfeits on the loan, Antonio will owe him a pound of his flesh. After Bossanio successfully woos Portia, he learns that Antonio’s ships have wrecked and he will be forced to give a pound of his flesh to Shylock. When Bossanio travels to Venice, Portia secretly follows him disguised as a young doctor named Balthazar and presents a clever argument that prevents Shylock from exacting the pound of flesh.","I was really impressed by Portia’s clever judgement. I had never read this famous book in Japanese, so I’m happy to read in English at first.",5,"Saitama","Female",0,"https://www.enotes.com/homework-help/summary-merchant-venice-150-words-255970",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"182","26/04/2018 23:27:51","chacha","tears of the giraffe","Alexander McCall Smith","Penguin","fantasy","The story begins Mma Ramotswe agrees to marry Mr. J.L.B. Matekoni. Both she and he are ethical people with deep roots in the traditional old fashioned Botswanan values and customers. Mma Ramotswe is the only lady detective in Botswana. Her inability to say no to Mrs. Andrea Curtin results in her attempt to find out about the disappearance of Andrea’s son ten years ago. In the middle of this, her finance appears with two orphan children that he has been talked into accepting by the matron of the orphan farm. He wonders how he was persuaded to do this without consulting his fiancée. Mr. J.L.B. Matekoni feels that he cannot go back on his promise to the children to provide a good home for them. Instead of being angry about his impulsive actions, Mma Ramotswe says that she is lucky to be marrying such a kind man. So a few days after their engagement, they become a family of four.","I think this book reveals some insights into Botswana’s changing society where the youth are losing the traditional values of their culture like youth everywhere in the world.",4,"Saitama","Female",0,"https://litlovetorrelles.wordpress.com/2018/01/29/alexander-mccall-smith-tears-of-the-giraffe/",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"183","18/05/2018 00:01:00","sakura","The Canterville Ghost","Oscar Wilde","Oxford","fantasy","This story has in it some of the elements of horror and comedy.
There had been a ghost in the Canterville’s house for 300 years.
Canterville’s family were afraid of ghost, and hated it.
In worst case, some people died in the house due to ghost.
So Canterville sold his house to Mr.Otis who was American, had family.
Surprisingly, Mr.Otis’s family were very happy to get the house and the ghost, because Americans didn’t believe in ghosts.
Many strange things happened in the house.
For example, heard strange noise and the sound of footstep at night, the room was broken into by something.
But, Mr.Otis’s family were not frightened.
So the ghost felt unhappy and bored.
Although the ghost tried to frighten the family many times, all his plan failed.
Interestingly, there are cases which the family frightened the ghost.
Finally, the ghost rested in peace thanks to the girl who was one of the family members, gave the ghost her love.
Actually,The ghost helped family to understand about life and death and that love is stronger than both.","I was very excited reading this book.
It is interesting for me to know feeling of the ghost.
I get the new view that the ghost also have a feeling like a human.",5,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"184","07/06/2018 23:47:59","sakura","Dangerous Journey","Alwyn Cox","Macmillan","action adventure","There are four men who were working together in the forest in this story.
Their names are Leon, Joe, Manuel, Pedro.
Although Leon was a leader, Joe wanted to be a leader, so they didn’t get along with each other.
One day, rain turned the ground into mad, so they had to leave as soon as by driving.  They drove easily for the first 20km, but they came to stream which was full of water.
Finally, the truck didn’t move, they had to move themselves.
However, Leon broke his arm by having been hit a large blanch.
Furthermore, bridge was broken although they had to across the river.
So they managed in a makeshift way which use the boat.
Unfortunately, Leon drowned, then Joe saved Leon at the risk of his life.
Since then , they have got along with each other.","I was impressed friendship between Leon and Joe.
I think that, although they didn’t get along with each other, In fact, they cared about the other.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"185","26/04/2018 19:37:35","sakura","Thérèse Raquin","Émile Zola","Macmillan","young adult","There are three main characters in the story.
Their names are Thérèse , Camille and Laurent.
The relationship between Thérèse and Camille was family, but they were not blood relatives.
Their mother wanted Camille to marry Thérèse , so they got married.
But, Thérèse didn’t want to marry Camille because she likes Camille as brother.
When,Laurent,Camille’s friend,came to Camille’s house, he fell in love with Thérèse, and Thérèse too .
Since then their love started and keep it a secret from Camille.
Gradually, Thérèse and Laurent came to think that if Camille was dead ,
we would go well ,and could marry and get happiness.
Because of Laurent’s desire for Thérèse , he could only think of killing her husband , Camille.
Eventually, Laurent and Thérèse  killed Camille without being noticed by anyone, and they get married.
Although they thought they would be happy if Camille was dead, actually it was misunderstanding .
Because of feeling of guilty, they saw Camille’s ghost , and had a nightmare every night.
Finally , they killed themselves without going police, confessing their guilty.
The truth is that they killed their own happiness when they killed Camille."," I think Thérèse and Laurent are psychopath, they should have taken another way, or should pay for their crime without killing themselves.
In my opinion, it is better for Thérèse to divorce Camille than killing his.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"186","18/04/2018 20:24:50","sakura","No Longer at Ease","Chinua Achebe","Macmillan","classical literature","There are two main characters in the story.
Their names are Obi Okonkwo, and Clara, the woman he loved.
In the story’s beginning, Obi was accused of taking a bribe.
But, everyone on trial were surprised at Obi’s injustice, and they didn’t understand why he had taken a bribe, because he was supposed to be a man of great promise.
If reader keep reading this book, reader will expect the reason he had done.
At the age of twelve, he won the scholarship, then he left for England to study, and got a good job which can earn much money.
Besides, he got a girlfriend Clara.
Though he went well everything, his life got worse.
At first, he got involved in money trouble, so he had a debt.
Besides, he couldn’t marry Clara due to religion’s problem.
Even worse, his mother died.
From the above, it is easy to expect that his mental condition was worst.
Eventually, he took a bribe in order to make a living.
However great promise a man, he may not be able to keep a sense of justice in the worst situation.","I was sad to read this story, because I believe that a great man can keep a sense of justice no matter what happen.",3,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"187","03/05/2018 22:45:57","sakura","The Return of Sherlock Holmes","Sir Arthur Conan Doyle","Penguin","mystery","This book’s main character is Sherlock Holmes.
He was one of the cleverest and most important detectives in England.
And he was interested in science and solving interesting crimes.
Another main character is Dr.Watson who helped Holmes with many of his cases and works.
They left England on a very dangerous case.
After they solved the case, they returned to England.
This stories come from Dr.Watson’s notes of the cases that they worked on after Sherlock’s return to England.
In other words, this book is written from perspective of Dr.Watson.
When case occurs, Holmes is always calm, and carefully.
And also he can find the hint which other people tend to overlook.
Furthermore, He can even see through the person’s secret by observing him without conversation.
So he could solve three cases that other policemen couldn’t solve in this book by taking his great skills as detective.","I was very excited by reading this book because I like mystery.
And also I was attracted to Sherlock Holmes very much, so I would like to be a clever human like him.",5,"Saitama","Female",3,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"188","10/05/2018 23:26:26","sakura","The Adventures of Huckleberry Finn","Mark Twain","Macmillan","action adventure","Main character in this book is Huck Finn.
He is Tom Sawyer’s fiend, and was born in St Petersburg, which was on the western shore of the Mississippi River.
Huck had lived in Mrs.Douglads’s house since Huck and Tom saved her from bad men because he lived alone due to his father’s violence against him.
But, Huck was not happy there because he didn’t want to go to school, wear clean clothes, and sleep in a soft bed every night.
In addition to this, his father wanted Huck’s money, and had been drinking whisky, hit Huck every day, so Huck escaped from his father and lazy life.
Huck left the town with Jim who was an old black man , a slave in  Mrs.Douglads’s house.
They down the river with hope for comfortable life.
During moving , many things happened.
For example, they were betrayed by two men who they helped, and faced danger.
But, finally they arrived the town, and fortunately, Huck could meet Tom Sawyer in the town.
Huck came true his dream of living freedom.","I was excited reading this book, and I sympathized with Huck very much in terms of thought.
I want to live freedom like him without something to restrain my hope.",3,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
"189","01/06/2018 04:23:03","sakura","Stories from Shakespeare","Shakespeare","Penguin","classical literature","There are four stories of Shakespeare’s most famous plays in this book.
To be specific, The Merchant of Venice, A Midsummer Night’s Dream, Hamlet, Julius Caesar.
I would like to make a summary about Hamlet which is the most attractive of four stories for me.
Hamlet was the Prince of Denmark.
His father, the king was killed by Claudius who was his aunt.
But everyone didn’t notice the Claudius’s crime, misunderstand that His father died from accident.
Then, Hamlet's mother, Gertrude, married Claudius, so he became king.
But Hamlet didn’t like Claudius, because he couldn’t forget his father quickly.
After a while, Hamlet noticed the Claudius’s crime which his father killed by seeing and talking with the father’s ghost.
And Hamlet planned to kill the Claudius for father's revenge.
But, finally, Hamlet and Claudius died from their fighting because they use the knife with poison, their body poisoned each other.","I enjoyed reading this book because I like Shakespeare.
Stories written by him are very interesting because there is reality, so human’s nature is expressed.",4,"Saitama","Female",4,"",NA,"Niiza period 3 (1:15pm to 2:45pm)"
